Date,Cash,Position_Value,Total_Equity,Signal,In_Position
2024-02-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-16,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-21,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-23,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-27,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-02-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-04,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-07,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-14,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-19,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-21,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-27,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-03-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-03,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-04,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-09,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-10,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-16,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-17,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-19,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-23,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-04-30,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-03,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-07,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-09,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-10,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-14,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-16,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-17,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-21,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-23,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-30,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-05-31,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-03,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-04,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-06,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-07,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-10,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-13,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-14,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-17,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-20,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-21,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-27,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-06-28,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-03,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-08,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-09,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-10,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-11,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-12,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-15,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-16,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-17,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-18,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-19,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-22,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-23,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-24,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-25,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-26,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-29,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-30,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-07-31,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-08-01,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-08-02,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-08-05,9537.348036358966,0.0,9537.348036358966,WAIT,False
2024-08-06,7153.011027269224,2397.0730911291994,9550.084118398423,BUY,True
2024-08-07,7153.011027269224,2381.05109067212,9534.062117941343,BUY,True
2024-08-08,7153.011027269224,2436.094708594449,9589.105735863672,BUY,True
2024-08-09,7153.011027269224,2446.836850598228,9599.84787786745,BUY,True
2024-08-12,7153.011027269224,2448.1227180677997,9601.133745337023,BUY,True
2024-08-13,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-14,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-15,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-16,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-19,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-20,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-21,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-22,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-23,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-26,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-27,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-28,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-29,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-08-30,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-03,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-04,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-05,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-06,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-09,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-10,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-11,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-12,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-13,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-16,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-17,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-18,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-19,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-20,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-23,9640.64758128394,0.0,9640.64758128394,SELL,False
2024-09-24,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-25,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-26,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-27,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-09-30,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-01,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-02,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-03,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-04,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-07,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-08,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-09,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-10,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-11,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-14,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-15,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-16,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-17,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-18,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-21,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-22,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-23,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-24,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-25,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-28,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-29,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-30,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-10-31,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-01,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-04,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-05,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-06,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-07,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-08,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-11,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-12,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-13,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-14,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-15,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-18,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-19,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-20,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-21,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-22,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-25,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-26,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-27,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-11-29,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-02,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-03,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-04,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-05,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-06,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-09,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-10,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-11,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-12,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-13,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-16,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-17,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-18,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-19,9640.64758128394,0.0,9640.64758128394,WAIT,False
2024-12-20,7230.485685962954,2448.2869260637412,9678.772612026696,BUY,True
2024-12-23,7230.485685962954,2462.948038101493,9693.433724064447,BUY,True
2024-12-24,7230.485685962954,2490.324206076585,9720.809892039539,BUY,True
2024-12-26,7230.485685962954,2490.489784109174,9720.975470072128,BUY,True
2024-12-27,7230.485685962954,2464.2736907971885,9694.759376760143,WAIT,True
2024-12-30,9665.90679657171,0.0,9665.90679657171,WAIT,False
2024-12-31,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-02,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-03,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-06,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-07,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-08,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-10,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-13,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-14,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-15,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-16,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-17,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-21,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-22,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-23,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-24,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-27,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-28,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-29,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-30,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-01-31,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-03,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-04,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-05,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-06,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-07,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-10,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-11,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-12,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-13,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-14,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-18,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-19,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-20,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-21,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-24,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-25,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-26,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-27,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-02-28,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-03,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-04,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-05,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-06,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-07,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-10,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-11,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-12,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-13,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-03-14,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-17,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-18,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-19,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-20,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-21,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-24,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-25,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-26,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-27,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-28,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-03-31,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-04-01,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-04-02,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-04-03,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-04-04,9665.90679657171,0.0,9665.90679657171,SELL,False
2025-04-07,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-04-08,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-04-09,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-04-10,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-04-11,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-04-14,9665.90679657171,0.0,9665.90679657171,WAIT,False
2025-04-15,7249.430097428782,2406.5306544259697,9655.960751854751,BUY,True
2025-04-16,7194.3562824472765,2370.254608933564,9564.61089138084,BUY,True
2025-04-17,7194.3562824472765,2373.636571227471,9567.992853674747,WAIT,True
2025-04-21,7139.700862436941,2345.9521547912855,9485.653017228226,BUY,True
2025-04-22,7139.700862436941,2406.9885743213213,9546.689436758263,BUY,True
2025-04-23,7139.700862436941,2444.28573582189,9583.98659825883,BUY,True
2025-04-24,7139.700862436941,2495.735582003709,9635.43644444065,BUY,True
2025-04-25,7139.700862436941,2513.7680485360675,9653.468910973008,WAIT,True
2025-04-28,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-04-29,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-04-30,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-01,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-02,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-05,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-06,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-07,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-08,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-09,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-12,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-13,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-14,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-15,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-16,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-19,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-20,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-21,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-22,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-23,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-27,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-28,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-29,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-05-30,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-02,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-03,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-04,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-05,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-06,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-09,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-10,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-11,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-12,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-13,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-16,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-17,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-18,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-20,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-23,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-24,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-25,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-26,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-27,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-06-30,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-01,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-02,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-03,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-07,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-08,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-09,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-10,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-11,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-14,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-15,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-16,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-17,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-18,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-21,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-22,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-23,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-24,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-25,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-28,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-29,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-30,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-07-31,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-01,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-04,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-05,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-06,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-07,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-08,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-11,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-12,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-13,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-14,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-15,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-18,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-19,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-20,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-21,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-22,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-25,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-26,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-27,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-28,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-08-29,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-02,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-03,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-04,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-05,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-08,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-09,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-10,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-11,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-12,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-15,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-16,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-17,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-18,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-19,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-22,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-23,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-24,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-25,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-26,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-29,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-09-30,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-10-01,9661.386240789292,0.0,9661.386240789292,WAIT,False
2025-10-02,9661.386240789292,0.0,9661.386240789292,WAIT,False
